region,ym,prcp,n_stations,oni,month,phase
NorCal,1908-01-01,107.986956521739,46,NA,1,Neutral
NorCal,1908-02-01,95.6333333333333,45,NA,2,Neutral
NorCal,1908-03-01,35.4133333333333,45,NA,3,Neutral
NorCal,1908-04-01,12.9760869565217,46,NA,4,Neutral
NorCal,1908-05-01,45.9431818181818,44,NA,5,Neutral
NorCal,1908-06-01,5.99268292682927,41,NA,6,Neutral
NorCal,1908-07-01,0.33,40,NA,7,Neutral
NorCal,1908-08-01,0.228205128205128,39,NA,8,Neutral
NorCal,1908-09-01,6.51219512195122,41,NA,9,Neutral
NorCal,1908-10-01,37.7666666666667,42,NA,10,Neutral
NorCal,1908-11-01,53.9170212765957,47,NA,11,Neutral
NorCal,1908-12-01,62.6061224489796,49,NA,12,Neutral
NorCal,1909-01-01,447.665957446808,47,NA,1,Neutral
NorCal,1909-02-01,211.653191489362,47,NA,2,Neutral
NorCal,1909-03-01,86.1065217391304,46,NA,3,Neutral
NorCal,1909-04-01,3.295,40,NA,4,Neutral
NorCal,1909-05-01,9.03684210526316,38,NA,5,Neutral
NorCal,1909-06-01,5.89545454545454,44,NA,6,Neutral
NorCal,1909-07-01,0.342105263157895,38,NA,7,Neutral
NorCal,1909-08-01,0.528947368421053,38,NA,8,Neutral
NorCal,1909-09-01,17.0065217391304,46,NA,9,Neutral
NorCal,1909-10-01,45.1170212765957,47,NA,10,Neutral
NorCal,1909-11-01,117.140816326531,49,NA,11,Neutral
NorCal,1909-12-01,172.248076923077,52,NA,12,Neutral
NorCal,1910-01-01,119.63125,48,NA,1,Neutral
NorCal,1910-02-01,75.9127659574468,47,NA,2,Neutral
NorCal,1910-03-01,89.90625,48,NA,3,Neutral
NorCal,1910-04-01,17.7021739130435,46,NA,4,Neutral
NorCal,1910-05-01,5.16190476190476,42,NA,5,Neutral
NorCal,1910-06-01,1.79555555555556,45,NA,6,Neutral
NorCal,1910-07-01,1.505,40,NA,7,Neutral
NorCal,1910-08-01,0.168421052631579,38,NA,8,Neutral
NorCal,1910-09-01,16.9979591836735,49,NA,9,Neutral
NorCal,1910-10-01,24.146,50,NA,10,Neutral
NorCal,1910-11-01,47.5705882352941,51,NA,11,Neutral
NorCal,1910-12-01,56.7040816326531,49,NA,12,Neutral
NorCal,1911-01-01,383.982,50,NA,1,Neutral
NorCal,1911-02-01,85.143137254902,51,NA,2,Neutral
NorCal,1911-03-01,168.560784313725,51,NA,3,Neutral
NorCal,1911-04-01,55.4,49,NA,4,Neutral
NorCal,1911-05-01,19.8297872340426,47,NA,5,Neutral
NorCal,1911-06-01,5.01818181818182,44,NA,6,Neutral
NorCal,1911-07-01,2.41590909090909,44,NA,7,Neutral
NorCal,1911-08-01,0,41,NA,8,Neutral
NorCal,1911-09-01,5.86382978723404,47,NA,9,Neutral
NorCal,1911-10-01,14.6392156862745,51,NA,10,Neutral
NorCal,1911-11-01,28.28,50,NA,11,Neutral
NorCal,1911-12-01,49.9884615384615,52,NA,12,Neutral
NorCal,1912-01-01,94.8803921568627,51,NA,1,Neutral
NorCal,1912-02-01,20.7156862745098,51,NA,2,Neutral
NorCal,1912-03-01,105.888,50,NA,3,Neutral
NorCal,1912-04-01,71.2923076923077,52,NA,4,Neutral
NorCal,1912-05-01,52.2019230769231,52,NA,5,Neutral
NorCal,1912-06-01,16.8442307692308,52,NA,6,Neutral
NorCal,1912-07-01,1.72,45,NA,7,Neutral
NorCal,1912-08-01,0.741304347826087,46,NA,8,Neutral
NorCal,1912-09-01,47.8942307692308,52,NA,9,Neutral
NorCal,1912-10-01,27.5980769230769,52,NA,10,Neutral
NorCal,1912-11-01,83.6509803921569,51,NA,11,Neutral
NorCal,1912-12-01,44.4283018867925,53,NA,12,Neutral
NorCal,1913-01-01,132.64,55,NA,1,Neutral
NorCal,1913-02-01,22.6642857142857,56,NA,2,Neutral
NorCal,1913-03-01,52.8763636363636,55,NA,3,Neutral
NorCal,1913-04-01,44.5148148148148,54,NA,4,Neutral
NorCal,1913-05-01,32.8578947368421,57,NA,5,Neutral
NorCal,1913-06-01,19.9555555555556,54,NA,6,Neutral
NorCal,1913-07-01,12.7288461538462,52,NA,7,Neutral
NorCal,1913-08-01,5.69019607843137,51,NA,8,Neutral
NorCal,1913-09-01,1.38936170212766,47,NA,9,Neutral
NorCal,1913-10-01,2.63921568627451,51,NA,10,Neutral
NorCal,1913-11-01,135.643636363636,55,NA,11,Neutral
NorCal,1913-12-01,197.087931034483,58,NA,12,Neutral
NorCal,1914-01-01,321.556896551724,58,NA,1,Neutral
NorCal,1914-02-01,120.076785714286,56,NA,2,Neutral
NorCal,1914-03-01,24.4166666666667,54,NA,3,Neutral
NorCal,1914-04-01,52.5526315789474,57,NA,4,Neutral
NorCal,1914-05-01,21.2166666666667,54,NA,5,Neutral
NorCal,1914-06-01,24.1982142857143,56,NA,6,Neutral
NorCal,1914-07-01,1.2609756097561,41,NA,7,Neutral
NorCal,1914-08-01,0.443589743589744,39,NA,8,Neutral
NorCal,1914-09-01,6.68723404255319,47,NA,9,Neutral
NorCal,1914-10-01,45.1127272727273,55,NA,10,Neutral
NorCal,1914-11-01,20.45,54,NA,11,Neutral
NorCal,1914-12-01,120.866666666667,54,NA,12,Neutral
NorCal,1915-01-01,171.701785714286,56,NA,1,Neutral
NorCal,1915-02-01,233.877586206897,58,NA,2,Neutral
NorCal,1915-03-01,60.7534482758621,58,NA,3,Neutral
NorCal,1915-04-01,34.9903225806452,62,NA,4,Neutral
NorCal,1915-05-01,108.887096774194,62,NA,5,Neutral
NorCal,1915-06-01,1.212,25,NA,6,Neutral
NorCal,1915-07-01,4,32,NA,7,Neutral
NorCal,1915-08-01,1.30357142857143,28,NA,8,Neutral
NorCal,1915-09-01,2.90571428571429,35,NA,9,Neutral
NorCal,1915-10-01,5.2906976744186,43,NA,10,Neutral
NorCal,1915-11-01,48.4423728813559,59,NA,11,Neutral
NorCal,1915-12-01,153.918032786885,61,NA,12,Neutral
NorCal,1916-01-01,333.501587301587,63,NA,1,Neutral
NorCal,1916-02-01,93.3396825396825,63,NA,2,Neutral
NorCal,1916-03-01,78.855737704918,61,NA,3,Neutral
NorCal,1916-04-01,13.3211538461538,52,NA,4,Neutral
NorCal,1916-05-01,16.6931034482759,58,NA,5,Neutral
NorCal,1916-06-01,9.68139534883721,43,NA,6,Neutral
NorCal,1916-07-01,12.1236842105263,38,NA,7,Neutral
NorCal,1916-08-01,6.09591836734694,49,NA,8,Neutral
NorCal,1916-09-01,11.4866666666667,60,NA,9,Neutral
NorCal,1916-10-01,41.7228070175439,57,NA,10,Neutral
NorCal,1916-11-01,49.6309090909091,55,NA,11,Neutral
NorCal,1916-12-01,131.88,60,NA,12,Neutral
NorCal,1917-01-01,52,59,NA,1,Neutral
NorCal,1917-02-01,159.267796610169,59,NA,2,Neutral
NorCal,1917-03-01,41.9631578947368,57,NA,3,Neutral
NorCal,1917-04-01,43.8983050847458,59,NA,4,Neutral
NorCal,1917-05-01,20.5322033898305,59,NA,5,Neutral
NorCal,1917-06-01,1.33214285714286,28,NA,6,Neutral
NorCal,1917-07-01,6.46666666666667,33,NA,7,Neutral
NorCal,1917-08-01,2.77647058823529,34,NA,8,Neutral
NorCal,1917-09-01,7.81304347826087,46,NA,9,Neutral
NorCal,1917-10-01,0.261538461538462,26,NA,10,Neutral
NorCal,1917-11-01,45.54,55,NA,11,Neutral
NorCal,1917-12-01,40.2385964912281,57,NA,12,Neutral
NorCal,1918-01-01,29.9206896551724,58,NA,1,Neutral
NorCal,1918-02-01,155.932142857143,56,NA,2,Neutral
NorCal,1918-03-01,147.787931034483,58,NA,3,Neutral
NorCal,1918-04-01,23.2566037735849,53,NA,4,Neutral
NorCal,1918-05-01,11.8511111111111,45,NA,5,Neutral
NorCal,1918-06-01,3.27777777777778,36,NA,6,Neutral
NorCal,1918-07-01,0.869230769230769,26,NA,7,Neutral
NorCal,1918-08-01,2.29428571428571,35,NA,8,Neutral
NorCal,1918-09-01,78.3734693877551,49,NA,9,Neutral
NorCal,1918-10-01,29.95625,48,NA,10,Neutral
NorCal,1918-11-01,87.4958333333333,48,NA,11,Neutral
NorCal,1918-12-01,53.0918367346939,49,NA,12,Neutral
NorCal,1919-01-01,81.48125,48,NA,1,Neutral
NorCal,1919-02-01,225.159183673469,49,NA,2,Neutral
NorCal,1919-03-01,91.1367346938776,49,NA,3,Neutral
NorCal,1919-04-01,23.5744680851064,47,NA,4,Neutral
NorCal,1919-05-01,6.65909090909091,44,NA,5,Neutral
NorCal,1919-06-01,0.785714285714286,21,NA,6,Neutral
NorCal,1919-07-01,1.84,25,NA,7,Neutral
NorCal,1919-08-01,0.0375,24,NA,8,Neutral
NorCal,1919-09-01,25.0042553191489,47,NA,9,Neutral
NorCal,1919-10-01,13.9644444444444,45,NA,10,Neutral
NorCal,1919-11-01,24.3872340425532,47,NA,11,Neutral
NorCal,1919-12-01,117.677083333333,48,NA,12,Neutral
NorCal,1920-01-01,19.2916666666667,48,NA,1,Neutral
NorCal,1920-02-01,49.9458333333333,48,NA,2,Neutral
NorCal,1920-03-01,142.202083333333,48,NA,3,Neutral
NorCal,1920-04-01,73.0382978723404,47,NA,4,Neutral
NorCal,1920-05-01,5.06,30,NA,5,Neutral
NorCal,1920-06-01,15.7386363636364,44,NA,6,Neutral
NorCal,1920-07-01,4.59354838709677,31,NA,7,Neutral
NorCal,1920-08-01,8.03571428571429,42,NA,8,Neutral
NorCal,1920-09-01,11.475,40,NA,9,Neutral
NorCal,1920-10-01,74.3595744680851,47,NA,10,Neutral
NorCal,1920-11-01,176.417021276596,47,NA,11,Neutral
NorCal,1920-12-01,177.742857142857,49,NA,12,Neutral
NorCal,1921-01-01,197.147058823529,51,NA,1,Neutral
NorCal,1921-02-01,58.956,50,NA,2,Neutral
NorCal,1921-03-01,71.543137254902,51,NA,3,Neutral
NorCal,1921-04-01,14.4408163265306,49,NA,4,Neutral
NorCal,1921-05-01,40.056,50,NA,5,Neutral
NorCal,1921-06-01,5.26904761904762,42,NA,6,Neutral
NorCal,1921-07-01,0.415789473684211,19,NA,7,Neutral
NorCal,1921-08-01,0.55625,16,NA,8,Neutral
NorCal,1921-09-01,5.93617021276596,47,NA,9,Neutral
NorCal,1921-10-01,20.9829787234043,47,NA,10,Neutral
NorCal,1921-11-01,49.136,50,NA,11,Neutral
NorCal,1921-12-01,177.296,50,NA,12,Neutral
NorCal,1922-01-01,66.0882352941176,51,NA,1,Neutral
NorCal,1922-02-01,190.99,50,NA,2,Neutral
NorCal,1922-03-01,102.312,50,NA,3,Neutral
NorCal,1922-04-01,17.3833333333333,48,NA,4,Neutral
NorCal,1922-05-01,29.1411764705882,51,NA,5,Neutral
NorCal,1922-06-01,9.06875,48,NA,6,Neutral
NorCal,1922-07-01,3.96363636363636,33,NA,7,Neutral
NorCal,1922-08-01,1.96470588235294,34,NA,8,Neutral
NorCal,1922-09-01,2.00967741935484,31,NA,9,Neutral
NorCal,1922-10-01,51.8040816326531,49,NA,10,Neutral
NorCal,1922-11-01,96.43,50,NA,11,Neutral
NorCal,1922-12-01,208.306,50,NA,12,Neutral
NorCal,1923-01-01,91.5941176470588,51,NA,1,Neutral
NorCal,1923-02-01,27.1795918367347,49,NA,2,Neutral
NorCal,1923-03-01,8.41702127659575,47,NA,3,Neutral
NorCal,1923-04-01,112.758,50,NA,4,Neutral
NorCal,1923-05-01,13.1510204081633,49,NA,5,Neutral
NorCal,1923-06-01,24.7787234042553,47,NA,6,Neutral
NorCal,1923-07-01,3.109375,32,NA,7,Neutral
NorCal,1923-08-01,5.07073170731707,41,NA,8,Neutral
NorCal,1923-09-01,35.4901960784314,51,NA,9,Neutral
NorCal,1923-10-01,25.7142857142857,49,NA,10,Neutral
NorCal,1923-11-01,17.6553191489362,47,NA,11,Neutral
NorCal,1923-12-01,44.1653846153846,52,NA,12,Neutral
NorCal,1924-01-01,62.7307692307692,52,NA,1,Neutral
NorCal,1924-02-01,64.1884615384615,52,NA,2,Neutral
NorCal,1924-03-01,52.8313725490196,51,NA,3,Neutral
NorCal,1924-04-01,15.6163265306122,49,NA,4,Neutral
NorCal,1924-05-01,3.09166666666667,48,NA,5,Neutral
NorCal,1924-06-01,2.08148148148148,27,NA,6,Neutral
NorCal,1924-07-01,1.46333333333333,30,NA,7,Neutral
NorCal,1924-08-01,3.93142857142857,35,NA,8,Neutral
NorCal,1924-09-01,4.62291666666667,48,NA,9,Neutral
NorCal,1924-10-01,98.2862745098039,51,NA,10,Neutral
NorCal,1924-11-01,70.9529411764706,51,NA,11,Neutral
NorCal,1924-12-01,119.498076923077,52,NA,12,Neutral
NorCal,1925-01-01,47.325,52,NA,1,Neutral
NorCal,1925-02-01,199.309803921569,51,NA,2,Neutral
NorCal,1925-03-01,69.3019230769231,52,NA,3,Neutral
NorCal,1925-04-01,72.7849056603774,53,NA,4,Neutral
NorCal,1925-05-01,58.4211538461538,52,NA,5,Neutral
NorCal,1925-06-01,14.5163265306122,49,NA,6,Neutral
NorCal,1925-07-01,4.57777777777778,45,NA,7,Neutral
NorCal,1925-08-01,8.87045454545455,44,NA,8,Neutral
NorCal,1925-09-01,27.0666666666667,45,NA,9,Neutral
NorCal,1925-10-01,23.1408163265306,49,NA,10,Neutral
NorCal,1925-11-01,53.8,51,NA,11,Neutral
NorCal,1925-12-01,47.6943396226415,53,NA,12,Neutral
NorCal,1926-01-01,114.031481481481,54,NA,1,Neutral
NorCal,1926-02-01,169.47037037037,54,NA,2,Neutral
NorCal,1926-03-01,7.84181818181818,55,NA,3,Neutral
NorCal,1926-04-01,123.351785714286,56,NA,4,Neutral
NorCal,1926-05-01,20.3722222222222,54,NA,5,Neutral
NorCal,1926-06-01,1.20196078431373,51,NA,6,Neutral
NorCal,1926-07-01,1.68235294117647,51,NA,7,Neutral
NorCal,1926-08-01,2.61272727272727,55,NA,8,Neutral
NorCal,1926-09-01,1.7462962962963,54,NA,9,Neutral
NorCal,1926-10-01,40.9611111111111,54,NA,10,Neutral
NorCal,1926-11-01,236.03220338983,59,NA,11,Neutral
NorCal,1926-12-01,54.2237288135593,59,NA,12,Neutral
NorCal,1927-01-01,115.46,60,NA,1,Neutral
NorCal,1927-02-01,218.893548387097,62,NA,2,Neutral
NorCal,1927-03-01,69.7610169491525,59,NA,3,Neutral
NorCal,1927-04-01,72.5180327868852,61,NA,4,Neutral
NorCal,1927-05-01,18.7819672131148,61,NA,5,Neutral
NorCal,1927-06-01,12.8596774193548,62,NA,6,Neutral
NorCal,1927-07-01,1.02295081967213,61,NA,7,Neutral
NorCal,1927-08-01,0.635,60,NA,8,Neutral
NorCal,1927-09-01,4.22857142857143,63,NA,9,Neutral
NorCal,1927-10-01,52.3365079365079,63,NA,10,Neutral
NorCal,1927-11-01,123.1671875,64,NA,11,Neutral
NorCal,1927-12-01,81.4190476190476,63,NA,12,Neutral
NorCal,1928-01-01,58.0484375,64,NA,1,Neutral
NorCal,1928-02-01,63.8539682539683,63,NA,2,Neutral
NorCal,1928-03-01,171.740625,64,NA,3,Neutral
NorCal,1928-04-01,51.1126984126984,63,NA,4,Neutral
NorCal,1928-05-01,9.55555555555556,63,NA,5,Neutral
NorCal,1928-06-01,3.8015625,64,NA,6,Neutral
NorCal,1928-07-01,0.2453125,64,NA,7,Neutral
NorCal,1928-08-01,0.284745762711864,59,NA,8,Neutral
NorCal,1928-09-01,3.103125,64,NA,9,Neutral
NorCal,1928-10-01,10.5015625,64,NA,10,Neutral
NorCal,1928-11-01,93.7646153846154,65,NA,11,Neutral
NorCal,1928-12-01,101.178125,64,NA,12,Neutral
NorCal,1929-01-01,45.2015625,64,NA,1,Neutral
NorCal,1929-02-01,60.991935483871,62,NA,2,Neutral
NorCal,1929-03-01,62.0888888888889,63,NA,3,Neutral
NorCal,1929-04-01,52.790625,64,NA,4,Neutral
NorCal,1929-05-01,3.25161290322581,62,NA,5,Neutral
NorCal,1929-06-01,47.6451612903226,62,NA,6,Neutral
NorCal,1929-07-01,0.282142857142857,56,NA,7,Neutral
NorCal,1929-08-01,0.462295081967213,61,NA,8,Neutral
NorCal,1929-09-01,1.64107142857143,56,NA,9,Neutral
NorCal,1929-10-01,4.94375,64,NA,10,Neutral
NorCal,1929-11-01,0,59,NA,11,Neutral
NorCal,1929-12-01,176.146031746032,63,NA,12,Neutral
NorCal,1930-01-01,141.818461538462,65,NA,1,Neutral
NorCal,1930-02-01,96.80625,64,NA,2,Neutral
NorCal,1930-03-01,83.571875,64,NA,3,Neutral
NorCal,1930-04-01,49.5861538461538,65,NA,4,Neutral
NorCal,1930-05-01,28.0923076923077,65,NA,5,Neutral
NorCal,1930-06-01,1.16166666666667,60,NA,6,Neutral
NorCal,1930-07-01,0.311290322580645,62,NA,7,Neutral
NorCal,1930-08-01,1.06229508196721,61,NA,8,Neutral
NorCal,1930-09-01,20.6359375,64,NA,9,Neutral
NorCal,1930-10-01,12.7515625,64,NA,10,Neutral
NorCal,1930-11-01,65.490625,64,NA,11,Neutral
NorCal,1930-12-01,18.8047619047619,63,NA,12,Neutral
NorCal,1931-01-01,115.253846153846,65,NA,1,Neutral
NorCal,1931-02-01,53.0984615384615,65,NA,2,Neutral
NorCal,1931-03-01,50.1074626865672,67,NA,3,Neutral
NorCal,1931-04-01,24.5529411764706,68,NA,4,Neutral
NorCal,1931-05-01,31.6805970149254,67,NA,5,Neutral
NorCal,1931-06-01,24.6426470588235,68,NA,6,Neutral
NorCal,1931-07-01,0.5265625,64,NA,7,Neutral
NorCal,1931-08-01,1.86349206349206,63,NA,8,Neutral
NorCal,1931-09-01,3.87794117647059,68,NA,9,Neutral
NorCal,1931-10-01,39.110447761194,67,NA,10,Neutral
NorCal,1931-11-01,74.4205882352941,68,NA,11,Neutral
NorCal,1931-12-01,244.235294117647,68,NA,12,Neutral
NorCal,1932-01-01,95.5028985507246,69,NA,1,Neutral
NorCal,1932-02-01,72.9347826086957,69,NA,2,Neutral
NorCal,1932-03-01,37.1246376811594,69,NA,3,Neutral
NorCal,1932-04-01,47.5588235294118,68,NA,4,Neutral
NorCal,1932-05-01,40.0455882352941,68,NA,5,Neutral
NorCal,1932-06-01,5.86,65,NA,6,Neutral
NorCal,1932-07-01,1.61363636363636,66,NA,7,Neutral
NorCal,1932-08-01,0.6640625,64,NA,8,Neutral
NorCal,1932-09-01,1.23846153846154,65,NA,9,Neutral
NorCal,1932-10-01,4.16911764705882,68,NA,10,Neutral
NorCal,1932-11-01,31.1231884057971,69,NA,11,Neutral
NorCal,1932-12-01,73.8811594202898,69,NA,12,Neutral
NorCal,1933-01-01,157.91884057971,69,NA,1,Neutral
NorCal,1933-02-01,28.2028985507246,69,NA,2,Neutral
NorCal,1933-03-01,88.7391304347826,69,NA,3,Neutral
NorCal,1933-04-01,13.6157142857143,70,NA,4,Neutral
NorCal,1933-05-01,48.86,70,NA,5,Neutral
NorCal,1933-06-01,4.81449275362319,69,NA,6,Neutral
NorCal,1933-07-01,1.12575757575758,66,NA,7,Neutral
NorCal,1933-08-01,0.517647058823529,68,NA,8,Neutral
NorCal,1933-09-01,4.11323529411765,68,NA,9,Neutral
NorCal,1933-10-01,53.2157142857143,70,NA,10,Neutral
NorCal,1933-11-01,1.175,68,NA,11,Neutral
NorCal,1933-12-01,171.337142857143,70,NA,12,Neutral
NorCal,1934-01-01,54.5857142857143,70,NA,1,Neutral
NorCal,1934-02-01,109.618571428571,70,NA,2,Neutral
NorCal,1934-03-01,26.8371428571429,70,NA,3,Neutral
NorCal,1934-04-01,18.6246376811594,69,NA,4,Neutral
NorCal,1934-05-01,27.6014492753623,69,NA,5,Neutral
NorCal,1934-06-01,23.3044117647059,68,NA,6,Neutral
NorCal,1934-07-01,0.734375,64,NA,7,Neutral
NorCal,1934-08-01,1.53582089552239,67,NA,8,Neutral
NorCal,1934-09-01,10.3194029850746,67,NA,9,Neutral
NorCal,1934-10-01,50.0623188405797,69,NA,10,Neutral
NorCal,1934-11-01,121.71884057971,69,NA,11,Neutral
NorCal,1934-12-01,79.1304347826087,69,NA,12,Neutral
NorCal,1935-01-01,155.602941176471,68,NA,1,Neutral
NorCal,1935-02-01,65.7573529411765,68,NA,2,Neutral
NorCal,1935-03-01,107.468115942029,69,NA,3,Neutral
NorCal,1935-04-01,149.610144927536,69,NA,4,Neutral
NorCal,1935-05-01,7.74264705882353,68,NA,5,Neutral
NorCal,1935-06-01,0.274242424242424,66,NA,6,Neutral
NorCal,1935-07-01,2.29701492537313,67,NA,7,Neutral
NorCal,1935-08-01,4.04776119402985,67,NA,8,Neutral
NorCal,1935-09-01,4.02028985507246,69,NA,9,Neutral
NorCal,1935-10-01,41.5057971014493,69,NA,10,Neutral
NorCal,1935-11-01,32.1376811594203,69,NA,11,Neutral
NorCal,1935-12-01,78.3970588235294,68,NA,12,Neutral
NorCal,1936-01-01,177.167142857143,70,NA,1,Neutral
NorCal,1936-02-01,254.315714285714,70,NA,2,Neutral
NorCal,1936-03-01,48.7771428571429,70,NA,3,Neutral
NorCal,1936-04-01,45.5485714285714,70,NA,4,Neutral
NorCal,1936-05-01,20.6463768115942,69,NA,5,Neutral
NorCal,1936-06-01,28.9623188405797,69,NA,6,Neutral
NorCal,1936-07-01,3.79,70,NA,7,Neutral
NorCal,1936-08-01,2.24142857142857,70,NA,8,Neutral
NorCal,1936-09-01,5.3089552238806,67,NA,9,Neutral
NorCal,1936-10-01,17.6159420289855,69,NA,10,Neutral
NorCal,1936-11-01,0.969565217391304,69,NA,11,Neutral
NorCal,1936-12-01,105.783098591549,71,NA,12,Neutral
NorCal,1937-01-01,113.0875,72,NA,1,Neutral
NorCal,1937-02-01,185.484507042254,71,NA,2,Neutral
NorCal,1937-03-01,149.45,72,NA,3,Neutral
NorCal,1937-04-01,47.5680555555556,72,NA,4,Neutral
NorCal,1937-05-01,5.55211267605634,71,NA,5,Neutral
NorCal,1937-06-01,24.0097222222222,72,NA,6,Neutral
NorCal,1937-07-01,2.26521739130435,69,NA,7,Neutral
NorCal,1937-08-01,0.204347826086956,69,NA,8,Neutral
NorCal,1937-09-01,1.49295774647887,71,NA,9,Neutral
NorCal,1937-10-01,40.5388888888889,72,NA,10,Neutral
NorCal,1937-11-01,132.908333333333,72,NA,11,Neutral
NorCal,1937-12-01,168.1,73,NA,12,Neutral
NorCal,1938-01-01,114.374324324324,74,NA,1,Neutral
NorCal,1938-02-01,260.532876712329,73,NA,2,Neutral
NorCal,1938-03-01,221.64,75,NA,3,Neutral
NorCal,1938-04-01,59.0767123287671,73,NA,4,Neutral
NorCal,1938-05-01,11.4342465753425,73,NA,5,Neutral
NorCal,1938-06-01,6.39142857142857,70,NA,6,Neutral
NorCal,1938-07-01,4.86197183098592,71,NA,7,Neutral
NorCal,1938-08-01,0.317142857142857,70,NA,8,Neutral
NorCal,1938-09-01,10.7972222222222,72,NA,9,Neutral
NorCal,1938-10-01,51.2027777777778,72,NA,10,Neutral
NorCal,1938-11-01,42.2932432432432,74,NA,11,Neutral
NorCal,1938-12-01,47.4565789473684,76,NA,12,Neutral
NorCal,1939-01-01,85.7082191780822,73,NA,1,Neutral
NorCal,1939-02-01,58.6324324324324,74,NA,2,Neutral
NorCal,1939-03-01,80.4826666666667,75,NA,3,Neutral
NorCal,1939-04-01,10.8506849315068,73,NA,4,Neutral
NorCal,1939-05-01,35.3243243243243,74,NA,5,Neutral
NorCal,1939-06-01,3.92222222222222,72,NA,6,Neutral
NorCal,1939-07-01,2.23150684931507,73,NA,7,Neutral
NorCal,1939-08-01,0.552777777777778,72,NA,8,Neutral
NorCal,1939-09-01,20.424,75,NA,9,Neutral
NorCal,1939-10-01,34.6144736842105,76,NA,10,Neutral
NorCal,1939-11-01,9.55263157894737,76,NA,11,Neutral
NorCal,1939-12-01,79.7415584415584,77,NA,12,Neutral
NorCal,1940-01-01,264.006578947368,76,NA,1,Neutral
NorCal,1940-02-01,271.048051948052,77,NA,2,Neutral
NorCal,1940-03-01,155.334615384615,78,NA,3,Neutral
NorCal,1940-04-01,29.7397435897436,78,NA,4,Neutral
NorCal,1940-05-01,24.8217948717949,78,NA,5,Neutral
NorCal,1940-06-01,3.2051948051948,77,NA,6,Neutral
NorCal,1940-07-01,0.154166666666667,72,NA,7,Neutral
NorCal,1940-08-01,0.444594594594595,74,NA,8,Neutral
NorCal,1940-09-01,15.6307692307692,78,NA,9,Neutral
NorCal,1940-10-01,51.2205128205128,78,NA,10,Neutral
NorCal,1940-11-01,53.9142857142857,77,NA,11,Neutral
NorCal,1940-12-01,274.94358974359,78,NA,12,Neutral
NorCal,1941-01-01,197.556962025316,79,NA,1,Neutral
NorCal,1941-02-01,204.235443037975,79,NA,2,Neutral
NorCal,1941-03-01,111.818987341772,79,NA,3,Neutral
NorCal,1941-04-01,115.716666666667,78,NA,4,Neutral
NorCal,1941-05-01,44.3333333333333,78,NA,5,Neutral
NorCal,1941-06-01,12.6833333333333,78,NA,6,Neutral
NorCal,1941-07-01,3.77066666666667,75,NA,7,Neutral
NorCal,1941-08-01,2.99113924050633,79,NA,8,Neutral
NorCal,1941-09-01,4.83116883116883,77,NA,9,Neutral
NorCal,1941-10-01,33.96875,80,NA,10,Neutral
NorCal,1941-11-01,66.3222222222222,81,NA,11,Neutral
NorCal,1941-12-01,262.848192771084,83,NA,12,Neutral
NorCal,1942-01-01,150.096428571429,84,NA,1,Neutral
NorCal,1942-02-01,143.938095238095,84,NA,2,Neutral
NorCal,1942-03-01,59.9819277108434,83,NA,3,Neutral
NorCal,1942-04-01,129.757831325301,83,NA,4,Neutral
NorCal,1942-05-01,70.9619047619048,84,NA,5,Neutral
NorCal,1942-06-01,2.48674698795181,83,NA,6,Neutral
NorCal,1942-07-01,0.181012658227848,79,NA,7,Neutral
NorCal,1942-08-01,0.850617283950618,81,NA,8,Neutral
NorCal,1942-09-01,2.30602409638554,83,NA,9,Neutral
NorCal,1942-10-01,15.3878048780488,82,NA,10,Neutral
NorCal,1942-11-01,149.872289156627,83,NA,11,Neutral
NorCal,1942-12-01,125.105952380952,84,NA,12,Neutral
NorCal,1943-01-01,225.405813953488,86,NA,1,Neutral
NorCal,1943-02-01,70.4070588235294,85,NA,2,Neutral
NorCal,1943-03-01,145.895294117647,85,NA,3,Neutral
NorCal,1943-04-01,60.7583333333333,84,NA,4,Neutral
NorCal,1943-05-01,14.4141176470588,85,NA,5,Neutral
NorCal,1943-06-01,19.0654761904762,84,NA,6,Neutral
NorCal,1943-07-01,1.9702380952381,84,NA,7,Neutral
NorCal,1943-08-01,0.203529411764706,85,NA,8,Neutral
NorCal,1943-09-01,0.48433734939759,83,NA,9,Neutral
NorCal,1943-10-01,36.5840909090909,88,NA,10,Neutral
NorCal,1943-11-01,34.9455555555556,90,NA,11,Neutral
NorCal,1943-12-01,58.3641304347826,92,NA,12,Neutral
NorCal,1944-01-01,108.574725274725,91,NA,1,Neutral
NorCal,1944-02-01,157.463736263736,91,NA,2,Neutral
NorCal,1944-03-01,52.9758241758242,91,NA,3,Neutral
NorCal,1944-04-01,65.8782608695652,92,NA,4,Neutral
NorCal,1944-05-01,28.0417582417582,91,NA,5,Neutral
NorCal,1944-06-01,20.3450549450549,91,NA,6,Neutral
NorCal,1944-07-01,4.61086956521739,92,NA,7,Neutral
NorCal,1944-08-01,1.16022727272727,88,NA,8,Neutral
NorCal,1944-09-01,3.15777777777778,90,NA,9,Neutral
NorCal,1944-10-01,47.1344444444444,90,NA,10,Neutral
NorCal,1944-11-01,157.538043478261,92,NA,11,Neutral
NorCal,1944-12-01,94.2637362637363,91,NA,12,Neutral
NorCal,1945-01-01,41.5315217391304,92,NA,1,Neutral
NorCal,1945-02-01,167.14623655914,93,NA,2,Neutral
NorCal,1945-03-01,119.449462365591,93,NA,3,Neutral
